Periodo,Estado,Variavel,Unidade,Nivel_Instrucao,Valor
202404,Campo Grande - MS,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental incompleto ou equivalente,1.4
202401,Cuiabá - MT,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental incompleto ou equivalente,1.6
202402,Cuiabá - MT,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental incompleto ou equivalente,1.2
202403,Cuiabá - MT,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental incompleto ou equivalente,0.8
202404,Cuiabá - MT,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental incompleto ou equivalente,0.2
202401,Goiânia - GO,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental incompleto ou equivalente,2.0
202402,Goiânia - GO,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental incompleto ou equivalente,2.2
202403,Goiânia - GO,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental incompleto ou equivalente,1.5
202404,Goiânia - GO,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental incompleto ou equivalente,4.7
202401,Brasília - DF,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental incompleto ou equivalente,4.7
202402,Brasília - DF,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental incompleto ou equivalente,6.6
202403,Brasília - DF,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental incompleto ou equivalente,5.3
202404,Brasília - DF,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental incompleto ou equivalente,5.5
202401,Porto Velho - RO,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,3.0
202402,Porto Velho - RO,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,2.8
202403,Porto Velho - RO,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,1.4
202404,Porto Velho - RO,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,1.2
202401,Rio Branco - AC,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,4.5
202402,Rio Branco - AC,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,2.2
202403,Rio Branco - AC,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,5.9
202404,Rio Branco - AC,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,4.3
202401,Manaus - AM,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,3.9
202402,Manaus - AM,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,5.9
202403,Manaus - AM,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,3.6
202404,Manaus - AM,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,5.0
202401,Boa Vista - RR,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,1.8
202402,Boa Vista - RR,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,5.8
202403,Boa Vista - RR,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,5.1
202401,Belém - PA,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,8.3
202402,Belém - PA,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,5.8
202403,Belém - PA,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,3.0
202404,Belém - PA,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,4.1
202401,Macapá - AP,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,5.2
202402,Macapá - AP,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,0.7
202403,Macapá - AP,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,0.9
202404,Macapá - AP,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,3.5
202401,Palmas - TO,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,1.4
202402,Palmas - TO,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,5.8
202403,Palmas - TO,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,2.6
202401,São Luís - MA,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,2.5
202402,São Luís - MA,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,4.3
202403,São Luís - MA,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,2.5
202404,São Luís - MA,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,3.7
202401,Teresina - PI,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,4.8
202402,Teresina - PI,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,3.2
202403,Teresina - PI,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,5.0
202404,Teresina - PI,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,1.8
202401,Fortaleza - CE,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,3.3
202402,Fortaleza - CE,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,3.5
202403,Fortaleza - CE,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,3.7
202404,Fortaleza - CE,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,2.1
202401,Natal - RN,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,5.3
202402,Natal - RN,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,3.7
202403,Natal - RN,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,5.0
202404,Natal - RN,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,3.6
202401,João Pessoa - PB,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,5.2
202402,João Pessoa - PB,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,4.8
202403,João Pessoa - PB,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,4.3
202404,João Pessoa - PB,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,4.3
202401,Recife - PE,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,8.1
202402,Recife - PE,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,7.1
202403,Recife - PE,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,4.3
202404,Recife - PE,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,7.2
202401,Maceió - AL,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,5.5
202402,Maceió - AL,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,4.8
202403,Maceió - AL,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,4.1
202404,Maceió - AL,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,6.7
202401,Aracaju - SE,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,9.1
202402,Aracaju - SE,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,6.8
202403,Aracaju - SE,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,3.3
202404,Aracaju - SE,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,6.8
202401,Salvador - BA,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,5.4
202402,Salvador - BA,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,6.4
202403,Salvador - BA,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,5.5
202404,Salvador - BA,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,7.8
202401,Belo Horizonte - MG,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,5.1
202402,Belo Horizonte - MG,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,3.0
202403,Belo Horizonte - MG,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,3.6
202404,Belo Horizonte - MG,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,3.8
202401,Vitória - ES,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,4.0
202402,Vitória - ES,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,1.6
202403,Vitória - ES,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,3.8
