Periodo,Estado,Variavel,Unidade,Nivel_Instrucao,Valor,UF,Regiao
202401,Espírito Santo,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,55.4,ES,Sudeste
202402,Espírito Santo,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,69.7,ES,Sudeste
202403,Espírito Santo,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,54.2,ES,Sudeste
202401,Rio De Janeiro,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,17.4,RJ,Sudeste
202402,Rio De Janeiro,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,18.6,RJ,Sudeste
202403,Rio De Janeiro,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,20.8,RJ,Sudeste
202404,Rio De Janeiro,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,30.4,RJ,Sudeste
202401,São Paulo,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,24.2,SP,Sudeste
202402,São Paulo,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,20.9,SP,Sudeste
202403,São Paulo,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,26.6,SP,Sudeste
202404,São Paulo,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,19.3,SP,Sudeste
202401,Paraná,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,29.0,PR,Sul
202402,Paraná,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,27.7,PR,Sul
202403,Paraná,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,50.8,PR,Sul
202404,Paraná,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,35.8,PR,Sul
202401,Santa Catarina,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,57.6,SC,Sul
202402,Santa Catarina,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,58.1,SC,Sul
202403,Santa Catarina,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,50.4,SC,Sul
202404,Santa Catarina,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,40.4,SC,Sul
202401,Rio Grande Do Sul,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,26.2,RS,Sul
202402,Rio Grande Do Sul,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,24.3,RS,Sul
202403,Rio Grande Do Sul,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,23.6,RS,Sul
202404,Rio Grande Do Sul,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,34.8,RS,Sul
202401,Mato Grosso Do Sul,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,37.5,MS,Centro-Oeste
202402,Mato Grosso Do Sul,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,39.3,MS,Centro-Oeste
202403,Mato Grosso Do Sul,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,50.7,MS,Centro-Oeste
202404,Mato Grosso Do Sul,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,37.6,MS,Centro-Oeste
202401,Mato Grosso,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,48.8,MT,Centro-Oeste
202402,Mato Grosso,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,44.2,MT,Centro-Oeste
202403,Mato Grosso,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,34.2,MT,Centro-Oeste
202404,Mato Grosso,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,35.6,MT,Centro-Oeste
202401,Goiás,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,31.5,GO,Centro-Oeste
202402,Goiás,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,39.3,GO,Centro-Oeste
202403,Goiás,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,36.7,GO,Centro-Oeste
202404,Goiás,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,46.0,GO,Centro-Oeste
202401,Distrito Federal,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,18.2,DF,Centro-Oeste
202402,Distrito Federal,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,21.3,DF,Centro-Oeste
202403,Distrito Federal,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,19.3,DF,Centro-Oeste
202404,Distrito Federal,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino fundamental completo ou equivalente,19.9,DF,Centro-Oeste
202401,Rondônia,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino médio incompleto ou equivalente,53.5,RO,Norte
202402,Rondônia,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino médio incompleto ou equivalente,71.5,RO,Norte
202403,Rondônia,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino médio incompleto ou equivalente,51.0,RO,Norte
202404,Rondônia,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino médio incompleto ou equivalente,77.0,RO,Norte
202401,Acre,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino médio incompleto ou equivalente,33.0,AC,Norte
202402,Acre,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino médio incompleto ou equivalente,19.4,AC,Norte
202403,Acre,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino médio incompleto ou equivalente,19.1,AC,Norte
202404,Acre,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino médio incompleto ou equivalente,24.0,AC,Norte
202401,Amazonas,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino médio incompleto ou equivalente,18.7,AM,Norte
202402,Amazonas,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino médio incompleto ou equivalente,21.9,AM,Norte
202403,Amazonas,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino médio incompleto ou equivalente,18.4,AM,Norte
202404,Amazonas,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino médio incompleto ou equivalente,19.3,AM,Norte
202401,Roraima,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino médio incompleto ou equivalente,23.1,RR,Norte
202402,Roraima,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino médio incompleto ou equivalente,26.8,RR,Norte
202403,Roraima,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino médio incompleto ou equivalente,24.3,RR,Norte
202404,Roraima,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino médio incompleto ou equivalente,27.1,RR,Norte
202401,Pará,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino médio incompleto ou equivalente,19.8,PA,Norte
202402,Pará,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino médio incompleto ou equivalente,28.5,PA,Norte
202403,Pará,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino médio incompleto ou equivalente,27.2,PA,Norte
202404,Pará,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino médio incompleto ou equivalente,24.6,PA,Norte
202401,Amapá,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino médio incompleto ou equivalente,37.6,AP,Norte
202402,Amapá,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino médio incompleto ou equivalente,44.8,AP,Norte
202403,Amapá,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino médio incompleto ou equivalente,78.9,AP,Norte
202404,Amapá,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino médio incompleto ou equivalente,62.6,AP,Norte
202401,Tocantins,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino médio incompleto ou equivalente,44.2,TO,Norte
202402,Tocantins,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino médio incompleto ou equivalente,42.1,TO,Norte
202403,Tocantins,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino médio incompleto ou equivalente,46.9,TO,Norte
202404,Tocantins,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino médio incompleto ou equivalente,90.0,TO,Norte
202401,Maranhão,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",%,Ensino médio incompleto ou equivalente,38.4,MA,Nordeste
